ID,Segment,Business,Date,Status,MRR,Macro Product,Plan,Classificacao Ic
2534,8,4,2023-05-25 00:00:00,1,9567,Cat_3,Cat_1,2
2535,9,9,2024-05-31 00:00:00,1,1196,Cat_4,Cat_2,1
2536,7,2,2023-10-29 00:00:00,1,5397,Cat_7,Cat_5,1
2537,10,6,2025-06-21 00:00:00,0,3880,Cat_2,Cat_4,2
2538,8,2,2024-03-23 00:00:00,1,6063,Cat_10,Cat_5,2
2539,7,9,2025-12-17 00:00:00,1,8282,Cat_8,Cat_9,3
2540,2,7,2024-12-23 00:00:00,1,9584,Cat_8,Cat_4,3
2541,2,3,2022-09-14 00:00:00,0,634,Cat_10,Cat_1,1
2542,9,3,2023-09-05 00:00:00,1,6225,Cat_1,Cat_2,3
2543,1,6,2021-06-03 00:00:00,0,3906,Cat_8,Cat_5,2
2544,5,8,2022-05-15 00:00:00,1,8274,Cat_8,Cat_1,2
2545,2,4,2025-09-14 00:00:00,1,9605,Cat_8,Cat_2,1
2546,3,7,2024-09-12 00:00:00,0,2359,Cat_7,Cat_6,3
2547,10,7,2023-10-12 00:00:00,1,4100,Cat_9,Cat_2,2
2548,7,7,2023-01-28 00:00:00,0,2053,Cat_4,Cat_6,2
2549,5,4,2022-02-22 00:00:00,0,5487,Cat_7,Cat_8,1
2550,3,10,2024-12-09 00:00:00,1,578,Cat_8,Cat_10,1
2551,2,8,2024-07-19 00:00:00,1,6181,Cat_2,Cat_5,3
2552,4,3,2025-08-31 00:00:00,0,1083,Cat_9,Cat_8,2
2553,3,10,2024-07-26 00:00:00,0,935,Cat_2,Cat_10,1
2554,7,4,2021-07-27 00:00:00,0,7810,Cat_3,Cat_9,1
2555,8,2,2021-12-26 00:00:00,1,2644,Cat_1,Cat_4,3
2556,7,2,2025-05-10 00:00:00,1,3869,Cat_7,Cat_3,1
2557,8,8,2025-10-29 00:00:00,0,938,Cat_8,Cat_9,1
2558,6,1,2023-03-18 00:00:00,0,8839,Cat_10,Cat_8,1
2559,4,9,2025-10-08 00:00:00,1,9095,Cat_4,Cat_7,2
2560,4,4,2021-06-02 00:00:00,1,9003,Cat_4,Cat_3,2
2561,8,2,2025-09-14 00:00:00,0,8115,Cat_4,Cat_5,1
2562,8,9,2023-02-12 00:00:00,0,5527,Cat_6,Cat_1,3
2563,5,5,2023-04-10 00:00:00,1,262,Cat_4,Cat_4,1
2564,5,7,2025-02-09 00:00:00,1,7233,Cat_10,Cat_4,1
2565,7,7,2023-07-02 00:00:00,1,1432,Cat_3,Cat_7,1
2566,8,6,2021-12-20 00:00:00,0,6567,Cat_6,Cat_10,2
2567,1,6,2021-11-18 00:00:00,1,7519,Cat_9,Cat_8,3
2568,5,2,2021-03-23 00:00:00,1,1240,Cat_1,Cat_2,2
2569,7,6,2025-08-29 00:00:00,1,4767,Cat_3,Cat_3,2
2570,1,7,2024-12-30 00:00:00,1,8608,Cat_6,Cat_10,3
2571,4,4,2023-03-07 00:00:00,1,2039,Cat_1,Cat_3,2
2572,5,4,2024-08-14 00:00:00,0,3723,Cat_2,Cat_7,3
2573,5,10,2023-05-24 00:00:00,0,4657,Cat_4,Cat_1,2
2574,9,10,2025-01-27 00:00:00,1,1108,Cat_8,Cat_3,1
2575,9,7,2024-10-28 00:00:00,0,7099,Cat_9,Cat_8,2
2576,3,8,2025-03-31 00:00:00,1,9259,Cat_7,Cat_4,1
2577,5,7,2021-10-07 00:00:00,1,4281,Cat_10,Cat_3,2
2578,7,6,2022-10-26 00:00:00,0,2860,Cat_8,Cat_10,2
2579,5,6,2024-01-29 00:00:00,1,8108,Cat_10,Cat_3,1
2580,4,10,2023-03-20 00:00:00,0,1298,Cat_10,Cat_6,2
2581,3,10,2024-08-11 00:00:00,1,7370,Cat_3,Cat_8,1
2582,4,6,2024-10-31 00:00:00,1,140,Cat_4,Cat_8,2
2583,10,5,2025-03-11 00:00:00,1,2912,Cat_9,Cat_8,3
2584,1,7,2025-02-05 00:00:00,1,5491,Cat_10,Cat_2,3
2585,1,6,2022-09-19 00:00:00,1,8899,Cat_10,Cat_6,2
2586,8,1,2022-05-14 00:00:00,1,2210,Cat_6,Cat_8,2
2587,6,9,2023-04-02 00:00:00,0,8908,Cat_3,Cat_5,2
2588,9,1,2021-10-13 00:00:00,1,6131,Cat_6,Cat_4,2
2589,2,8,2023-12-11 00:00:00,0,3040,Cat_5,Cat_4,3
2590,1,1,2024-07-06 00:00:00,1,973,Cat_5,Cat_9,1
2591,8,7,2024-05-15 00:00:00,1,6731,Cat_4,Cat_4,2
2592,1,3,2021-09-18 00:00:00,1,1876,Cat_4,Cat_5,2
2593,3,2,2025-05-17 00:00:00,1,417,Cat_1,Cat_1,1
2594,1,4,2022-03-01 00:00:00,1,1784,Cat_5,Cat_8,3
2595,9,7,2024-07-30 00:00:00,0,6873,Cat_3,Cat_6,1
2596,8,6,2021-03-13 00:00:00,0,7191,Cat_2,Cat_4,3
2597,7,3,2021-08-01 00:00:00,1,7335,Cat_4,Cat_8,3
2598,4,2,2021-08-31 00:00:00,0,9005,Cat_7,Cat_4,1
2599,6,4,2023-07-12 00:00:00,1,1186,Cat_7,Cat_1,3
2600,2,4,2024-11-10 00:00:00,0,3855,Cat_3,Cat_7,2
2601,3,1,2022-06-04 00:00:00,1,5991,Cat_9,Cat_4,1
2602,9,1,2024-06-24 00:00:00,1,3325,Cat_6,Cat_1,2
2603,9,8,2025-07-05 00:00:00,1,7435,Cat_9,Cat_2,2
2604,5,4,2023-01-25 00:00:00,0,3780,Cat_4,Cat_6,3
2605,5,2,2024-05-19 00:00:00,1,6441,Cat_10,Cat_2,3
2606,7,10,2023-11-23 00:00:00,0,4324,Cat_10,Cat_4,2
2607,10,5,2025-09-01 00:00:00,1,3101,Cat_10,Cat_3,2
2608,1,7,2023-12-11 00:00:00,1,6892,Cat_8,Cat_1,2
2609,5,1,2021-01-09 00:00:00,0,4839,Cat_7,Cat_4,1
2610,6,4,2023-08-10 00:00:00,0,3291,Cat_5,Cat_3,1
2611,6,1,2022-01-07 00:00:00,1,5340,Cat_1,Cat_4,2
2612,7,1,2021-04-25 00:00:00,1,4669,Cat_5,Cat_3,3
2613,7,2,2025-08-05 00:00:00,1,6368,Cat_4,Cat_2,1
2614,2,4,2022-05-06 00:00:00,1,1690,Cat_8,Cat_10,3
2615,3,5,2022-06-11 00:00:00,1,1882,Cat_10,Cat_6,3
2616,10,5,2022-03-27 00:00:00,1,5615,Cat_5,Cat_1,3
2617,9,8,2021-10-08 00:00:00,1,1677,Cat_6,Cat_2,1
2618,2,10,2025-01-18 00:00:00,0,940,Cat_7,Cat_8,3
2619,5,9,2023-07-19 00:00:00,1,8998,Cat_10,Cat_1,3
2620,5,1,2021-10-17 00:00:00,0,7963,Cat_7,Cat_3,2
2621,8,6,2021-12-02 00:00:00,0,1733,Cat_10,Cat_10,3
2622,8,4,2024-12-28 00:00:00,1,1981,Cat_5,Cat_3,3
2623,6,1,2021-03-11 00:00:00,0,6655,Cat_6,Cat_4,3
2624,9,3,2023-08-18 00:00:00,1,2475,Cat_2,Cat_2,1
2625,2,7,2022-08-29 00:00:00,1,4101,Cat_5,Cat_1,1
2626,7,2,2023-08-17 00:00:00,0,1488,Cat_8,Cat_7,2
2627,3,7,2021-08-26 00:00:00,1,3955,Cat_6,Cat_1,2
2628,4,1,2024-10-15 00:00:00,1,9109,Cat_1,Cat_6,2
2629,10,1,2023-12-21 00:00:00,0,1239,Cat_6,Cat_5,2
2630,10,5,2025-12-18 00:00:00,0,6070,Cat_6,Cat_6,2
2631,8,6,2024-08-16 00:00:00,1,5976,Cat_3,Cat_4,1
2632,2,2,2022-03-21 00:00:00,1,9742,Cat_6,Cat_1,2
2633,7,10,2024-02-07 00:00:00,0,4340,Cat_9,Cat_9,3
2634,10,2,2024-05-28 00:00:00,1,1696,Cat_9,Cat_2,3
2635,2,1,2024-07-15 00:00:00,1,2661,Cat_2,Cat_6,1
2636,7,9,2023-06-24 00:00:00,1,6947,Cat_1,Cat_6,1
2637,4,6,2024-11-06 00:00:00,1,4556,Cat_1,Cat_7,2
2638,8,1,2025-04-23 00:00:00,1,4395,Cat_2,Cat_8,1
2639,5,4,2024-12-02 00:00:00,0,5170,Cat_8,Cat_9,2
2640,6,3,2024-08-29 00:00:00,1,8218,Cat_10,Cat_6,2
2641,1,9,2025-07-25 00:00:00,0,7533,Cat_1,Cat_6,3
2642,6,7,2022-08-13 00:00:00,1,6444,Cat_9,Cat_7,3
2643,7,3,2023-09-16 00:00:00,1,7578,Cat_6,Cat_3,2
2644,9,6,2023-03-12 00:00:00,0,7143,Cat_4,Cat_2,2
2645,10,2,2022-04-20 00:00:00,0,3782,Cat_8,Cat_1,3
2646,2,10,2021-02-05 00:00:00,0,953,Cat_6,Cat_1,1
2647,5,2,2024-03-05 00:00:00,0,4013,Cat_10,Cat_9,2
2648,2,10,2025-12-17 00:00:00,0,9976,Cat_5,Cat_4,2
2649,3,1,2022-05-15 00:00:00,1,3636,Cat_10,Cat_9,2
2650,7,5,2024-06-08 00:00:00,0,4880,Cat_1,Cat_7,2
2651,8,10,2024-06-22 00:00:00,1,5534,Cat_10,Cat_8,1
2652,4,2,2021-10-08 00:00:00,1,242,Cat_9,Cat_4,3
2653,7,9,2023-06-08 00:00:00,1,9258,Cat_2,Cat_5,2
2654,4,10,2024-05-28 00:00:00,0,9776,Cat_1,Cat_8,1
2655,10,8,2023-04-09 00:00:00,1,6160,Cat_1,Cat_9,1
2656,6,9,2021-03-02 00:00:00,1,4828,Cat_3,Cat_5,3
2657,4,1,2024-04-03 00:00:00,1,1743,Cat_4,Cat_1,2
2658,1,2,2024-05-18 00:00:00,0,7807,Cat_5,Cat_9,1
2659,7,8,2025-07-04 00:00:00,1,1638,Cat_3,Cat_9,2
2660,6,7,2022-04-25 00:00:00,1,4365,Cat_5,Cat_4,1
2661,6,6,2024-04-17 00:00:00,1,9225,Cat_6,Cat_9,1
2662,5,3,2024-07-08 00:00:00,1,7893,Cat_5,Cat_6,1
2663,6,2,2022-11-15 00:00:00,0,8638,Cat_6,Cat_1,3
2664,4,2,2021-10-23 00:00:00,1,1505,Cat_4,Cat_7,3
2665,1,5,2023-09-21 00:00:00,1,7757,Cat_4,Cat_4,1
2666,3,7,2022-04-21 00:00:00,1,6014,Cat_9,Cat_7,1
2667,5,7,2023-08-11 00:00:00,1,1762,Cat_5,Cat_4,3
2668,7,1,2023-10-11 00:00:00,0,6257,Cat_7,Cat_2,3
2669,8,6,2021-05-24 00:00:00,0,7954,Cat_7,Cat_3,1
2670,7,5,2021-08-21 00:00:00,0,5915,Cat_1,Cat_10,2
2671,4,10,2024-11-28 00:00:00,0,3715,Cat_10,Cat_5,3
2672,1,9,2025-07-12 00:00:00,0,2868,Cat_10,Cat_3,1
2673,8,3,2021-11-22 00:00:00,1,2376,Cat_9,Cat_6,2
2674,1,10,2023-07-06 00:00:00,0,4520,Cat_6,Cat_4,3
2675,10,5,2021-09-16 00:00:00,0,9938,Cat_2,Cat_3,1
2676,10,3,2021-09-30 00:00:00,1,4860,Cat_5,Cat_3,2
2677,7,5,2022-05-06 00:00:00,1,3355,Cat_7,Cat_5,3
2678,4,5,2022-01-02 00:00:00,1,6937,Cat_7,Cat_6,3
2679,3,10,2025-03-15 00:00:00,1,7897,Cat_3,Cat_8,2
2680,7,3,2025-01-19 00:00:00,1,9938,Cat_6,Cat_9,3
2681,8,1,2022-11-07 00:00:00,1,6397,Cat_4,Cat_9,2
2682,7,8,2022-06-12 00:00:00,0,446,Cat_5,Cat_1,3
2683,9,9,2024-01-28 00:00:00,1,3684,Cat_7,Cat_5,2
2684,10,5,2022-07-07 00:00:00,1,6271,Cat_4,Cat_3,2
2685,9,1,2023-09-28 00:00:00,0,4365,Cat_2,Cat_1,1
2686,1,3,2025-12-17 00:00:00,1,2770,Cat_7,Cat_1,3
2687,2,9,2023-12-17 00:00:00,1,3254,Cat_9,Cat_3,2
2688,4,1,2023-12-05 00:00:00,0,7551,Cat_2,Cat_5,3
2689,7,4,2021-07-09 00:00:00,1,1261,Cat_10,Cat_10,2
2690,9,3,2021-09-23 00:00:00,1,7473,Cat_10,Cat_4,3
2691,4,2,2021-12-10 00:00:00,1,5091,Cat_8,Cat_7,3
2692,7,6,2025-05-19 00:00:00,0,7507,Cat_8,Cat_6,3
2693,7,7,2025-10-03 00:00:00,0,1740,Cat_4,Cat_7,1
2694,3,8,2025-11-05 00:00:00,1,2029,Cat_7,Cat_10,2
2695,8,8,2021-11-26 00:00:00,1,1709,Cat_1,Cat_7,2
2696,10,7,2024-06-18 00:00:00,0,6445,Cat_2,Cat_2,2
2697,5,2,2022-01-04 00:00:00,1,8867,Cat_4,Cat_3,3
2698,2,7,2023-05-02 00:00:00,1,9277,Cat_6,Cat_6,2
2699,1,3,2024-02-16 00:00:00,1,2699,Cat_10,Cat_2,2
2700,4,6,2021-08-13 00:00:00,1,9893,Cat_3,Cat_8,3
2701,7,6,2024-01-25 00:00:00,0,7538,Cat_2,Cat_2,2
2702,4,3,2024-11-08 00:00:00,1,1144,Cat_10,Cat_3,1
2703,3,7,2022-04-15 00:00:00,1,1794,Cat_3,Cat_3,3
2704,5,5,2023-04-14 00:00:00,0,1865,Cat_2,Cat_10,2
2705,5,9,2021-03-05 00:00:00,1,894,Cat_3,Cat_3,3
2706,1,7,2023-12-21 00:00:00,1,5287,Cat_3,Cat_4,3
2707,5,3,2025-11-25 00:00:00,0,7691,Cat_2,Cat_10,3
2708,4,6,2022-02-28 00:00:00,1,1841,Cat_6,Cat_10,2
2709,8,6,2021-12-23 00:00:00,0,5422,Cat_4,Cat_2,3
2710,2,8,2022-06-06 00:00:00,1,2553,Cat_9,Cat_10,3
2711,3,7,2023-02-25 00:00:00,1,2225,Cat_1,Cat_1,2
2712,8,4,2021-02-16 00:00:00,1,144,Cat_3,Cat_10,1
2713,9,5,2022-05-28 00:00:00,0,6016,Cat_5,Cat_10,2
2714,4,1,2021-04-05 00:00:00,1,420,Cat_5,Cat_8,3
2715,9,1,2025-12-12 00:00:00,0,4106,Cat_5,Cat_9,3
2716,6,1,2023-09-14 00:00:00,1,441,Cat_4,Cat_7,3
2717,3,10,2021-12-28 00:00:00,0,3865,Cat_8,Cat_1,3
2718,1,8,2025-03-02 00:00:00,0,4753,Cat_10,Cat_2,2
2719,4,2,2024-10-21 00:00:00,0,3113,Cat_1,Cat_6,1
2720,2,7,2025-04-10 00:00:00,1,1288,Cat_7,Cat_2,1
2721,10,4,2022-05-29 00:00:00,1,7703,Cat_3,Cat_4,2
2722,8,9,2021-05-24 00:00:00,1,6738,Cat_3,Cat_1,3
2723,5,1,2024-08-18 00:00:00,1,8426,Cat_5,Cat_2,3
2724,4,10,2024-02-07 00:00:00,1,4024,Cat_1,Cat_9,1
2725,9,9,2023-01-09 00:00:00,1,8594,Cat_6,Cat_3,1
2726,1,8,2023-05-18 00:00:00,1,3726,Cat_7,Cat_1,1
2727,3,8,2025-04-28 00:00:00,1,9839,Cat_3,Cat_2,3
2728,4,5,2022-01-22 00:00:00,1,9518,Cat_4,Cat_7,1
2729,9,7,2023-04-06 00:00:00,1,7155,Cat_5,Cat_2,1
2730,6,6,2025-04-04 00:00:00,1,1438,Cat_2,Cat_7,2
2731,1,10,2024-12-23 00:00:00,1,5863,Cat_4,Cat_4,1
2732,10,9,2022-03-09 00:00:00,0,1823,Cat_3,Cat_5,2
2733,10,9,2021-03-09 00:00:00,1,8796,Cat_2,Cat_6,3
2734,3,2,2021-06-17 00:00:00,0,2232,Cat_4,Cat_6,1
2735,10,5,2024-02-10 00:00:00,1,2629,Cat_3,Cat_8,2
2736,2,3,2022-06-18 00:00:00,0,5630,Cat_7,Cat_4,1
2737,9,3,2023-05-21 00:00:00,1,9721,Cat_8,Cat_5,2
2738,8,5,2024-02-12 00:00:00,1,9888,Cat_2,Cat_7,3
2739,4,1,2023-01-15 00:00:00,1,9341,Cat_6,Cat_1,3
2740,1,9,2024-11-26 00:00:00,0,9561,Cat_7,Cat_3,1
2741,6,5,2024-09-27 00:00:00,0,8873,Cat_3,Cat_9,2
2742,3,3,2021-08-12 00:00:00,0,7733,Cat_8,Cat_7,2
2743,8,8,2023-03-07 00:00:00,1,7681,Cat_4,Cat_3,2
2744,2,5,2021-04-17 00:00:00,0,8255,Cat_9,Cat_3,3
2745,9,10,2024-11-09 00:00:00,1,7190,Cat_1,Cat_8,3
2746,10,3,2021-10-09 00:00:00,1,1676,Cat_1,Cat_6,1
2747,6,9,2022-02-02 00:00:00,1,9632,Cat_2,Cat_8,3
2748,8,1,2022-01-17 00:00:00,0,2911,Cat_10,Cat_7,2
2749,10,10,2021-01-08 00:00:00,1,5273,Cat_2,Cat_4,3
2750,10,8,2021-08-26 00:00:00,1,9564,Cat_8,Cat_3,1
2751,2,10,2023-11-12 00:00:00,0,5427,Cat_5,Cat_2,1
2752,4,4,2023-09-25 00:00:00,1,1667,Cat_6,Cat_1,2
2753,6,3,2021-01-14 00:00:00,1,7168,Cat_6,Cat_1,3
2754,2,8,2021-08-04 00:00:00,0,5898,Cat_5,Cat_5,3
2755,5,10,2022-12-22 00:00:00,0,9865,Cat_2,Cat_6,3
2756,1,9,2025-02-27 00:00:00,0,1369,Cat_4,Cat_9,3
2757,10,9,2025-12-16 00:00:00,0,2763,Cat_5,Cat_2,1
2758,3,1,2024-10-18 00:00:00,1,5079,Cat_8,Cat_6,3
2759,10,1,2025-03-16 00:00:00,0,2594,Cat_10,Cat_10,2
2760,3,6,2023-02-21 00:00:00,0,3734,Cat_7,Cat_9,2
2761,5,10,2021-05-08 00:00:00,0,263,Cat_1,Cat_10,3
2762,5,9,2023-07-22 00:00:00,0,8571,Cat_8,Cat_1,3
2763,8,6,2024-05-18 00:00:00,1,4226,Cat_5,Cat_8,2
2764,5,4,2024-06-22 00:00:00,1,9412,Cat_9,Cat_6,3
2765,5,4,2023-08-02 00:00:00,1,2002,Cat_3,Cat_2,1
2766,6,9,2025-04-08 00:00:00,1,5169,Cat_10,Cat_6,1
2767,5,2,2021-11-24 00:00:00,1,1924,Cat_1,Cat_9,3
2768,10,9,2023-03-06 00:00:00,0,8179,Cat_1,Cat_8,2
2769,7,6,2022-04-13 00:00:00,0,4073,Cat_9,Cat_2,2
2770,10,8,2024-04-03 00:00:00,1,9547,Cat_5,Cat_8,2
2771,8,3,2021-06-26 00:00:00,0,9718,Cat_1,Cat_9,1
2772,5,5,2025-12-05 00:00:00,1,6853,Cat_6,Cat_3,1
2773,10,8,2023-05-19 00:00:00,1,2120,Cat_7,Cat_2,2
2774,2,8,2025-03-02 00:00:00,1,8697,Cat_10,Cat_4,3
2775,9,4,2025-10-16 00:00:00,1,4637,Cat_10,Cat_9,1
2776,4,9,2024-04-10 00:00:00,0,6664,Cat_5,Cat_4,2
2777,2,2,2023-01-15 00:00:00,1,1545,Cat_3,Cat_10,1
2778,9,8,2023-06-07 00:00:00,1,4056,Cat_8,Cat_2,2
2779,5,3,2021-10-13 00:00:00,1,3015,Cat_4,Cat_2,1
2780,3,3,2022-01-08 00:00:00,1,6024,Cat_1,Cat_5,1
2781,7,2,2023-07-15 00:00:00,1,8850,Cat_2,Cat_10,3
2782,1,6,2024-06-09 00:00:00,1,1107,Cat_1,Cat_8,1
2783,2,2,2023-03-04 00:00:00,1,3123,Cat_10,Cat_5,3
2784,7,2,2021-09-22 00:00:00,0,8891,Cat_7,Cat_6,1
2785,5,2,2021-11-09 00:00:00,1,3564,Cat_5,Cat_5,1
2786,10,4,2021-07-27 00:00:00,1,5769,Cat_7,Cat_9,3
2787,10,9,2023-08-11 00:00:00,1,8327,Cat_5,Cat_5,2
2788,6,9,2023-04-22 00:00:00,0,4383,Cat_2,Cat_7,3
2789,9,5,2024-09-04 00:00:00,1,6533,Cat_5,Cat_8,3
2790,6,1,2021-01-07 00:00:00,0,6595,Cat_7,Cat_7,1
2791,5,5,2022-09-05 00:00:00,1,7707,Cat_7,Cat_3,3
2792,5,5,2025-06-12 00:00:00,1,132,Cat_2,Cat_2,2
2793,5,6,2021-09-30 00:00:00,0,7654,Cat_3,Cat_9,3
2794,4,1,2022-06-06 00:00:00,0,4507,Cat_1,Cat_7,2
2795,8,5,2021-04-30 00:00:00,1,6008,Cat_10,Cat_9,3
2796,10,8,2022-06-19 00:00:00,1,6851,Cat_10,Cat_8,1
2797,4,3,2024-10-13 00:00:00,1,3103,Cat_2,Cat_1,1
2798,4,7,2021-05-10 00:00:00,1,4516,Cat_4,Cat_7,3
2799,8,5,2023-02-09 00:00:00,0,3817,Cat_9,Cat_9,3
2800,2,3,2022-09-18 00:00:00,1,4199,Cat_1,Cat_4,2
2801,5,5,2021-09-01 00:00:00,1,7628,Cat_4,Cat_5,2
2802,9,8,2023-02-02 00:00:00,1,5248,Cat_9,Cat_10,2
2803,4,1,2022-06-25 00:00:00,0,8148,Cat_8,Cat_6,3
2804,4,7,2023-11-01 00:00:00,1,7006,Cat_5,Cat_5,2
2805,3,4,2025-11-04 00:00:00,1,8654,Cat_5,Cat_7,1
2806,3,10,2025-01-15 00:00:00,1,4219,Cat_1,Cat_2,2
2807,5,1,2021-04-01 00:00:00,0,5734,Cat_1,Cat_6,2
2808,1,8,2021-11-13 00:00:00,1,4209,Cat_2,Cat_9,3
2809,8,10,2024-05-21 00:00:00,0,6344,Cat_9,Cat_7,2
2810,8,4,2023-06-16 00:00:00,0,8610,Cat_1,Cat_1,1
2811,2,10,2023-01-20 00:00:00,0,5453,Cat_2,Cat_1,1
2812,5,9,2023-05-31 00:00:00,1,8342,Cat_4,Cat_6,1
2813,4,4,2022-06-17 00:00:00,0,5337,Cat_1,Cat_6,2
2814,5,5,2022-11-06 00:00:00,1,3727,Cat_10,Cat_1,1
2815,10,1,2022-05-14 00:00:00,1,4892,Cat_2,Cat_10,1
2816,10,6,2023-04-24 00:00:00,1,7815,Cat_6,Cat_8,1
2817,4,10,2025-04-06 00:00:00,0,6289,Cat_5,Cat_3,1
2818,2,10,2023-08-07 00:00:00,1,5761,Cat_9,Cat_4,2
2819,3,2,2022-05-16 00:00:00,1,6774,Cat_10,Cat_7,3
2820,10,10,2024-01-09 00:00:00,1,2925,Cat_6,Cat_4,3
2821,10,3,2022-06-01 00:00:00,0,6249,Cat_3,Cat_1,2
2822,5,10,2025-02-09 00:00:00,1,8069,Cat_5,Cat_7,2
2823,10,4,2021-03-14 00:00:00,1,2569,Cat_3,Cat_4,2
2824,8,8,2023-05-08 00:00:00,1,3969,Cat_9,Cat_8,3
2825,2,6,2023-10-12 00:00:00,1,9848,Cat_7,Cat_10,2
2826,5,5,2024-08-23 00:00:00,0,4476,Cat_3,Cat_5,1
2827,6,1,2025-01-12 00:00:00,1,2123,Cat_2,Cat_1,2
2828,5,7,2025-06-20 00:00:00,1,4557,Cat_4,Cat_1,1
2829,5,2,2021-02-27 00:00:00,1,9922,Cat_2,Cat_6,3
2830,9,3,2024-06-22 00:00:00,1,5957,Cat_6,Cat_9,3
2831,4,8,2021-08-12 00:00:00,1,8512,Cat_1,Cat_10,2
2832,3,6,2021-12-05 00:00:00,1,8811,Cat_10,Cat_8,2
2833,8,10,2022-01-08 00:00:00,1,3387,Cat_10,Cat_1,3
2834,10,5,2023-01-03 00:00:00,1,4798,Cat_2,Cat_1,1
2835,3,2,2025-01-21 00:00:00,0,7987,Cat_6,Cat_4,2
2836,6,7,2025-01-06 00:00:00,1,7366,Cat_4,Cat_6,2
2837,1,6,2024-09-23 00:00:00,0,6030,Cat_6,Cat_7,3
2838,5,10,2024-02-09 00:00:00,1,8022,Cat_5,Cat_4,1
2839,7,10,2024-07-02 00:00:00,1,5752,Cat_5,Cat_4,1
2840,6,4,2024-07-18 00:00:00,1,1258,Cat_1,Cat_5,2
2841,10,8,2025-07-25 00:00:00,1,1110,Cat_2,Cat_7,3
2842,2,1,2024-08-01 00:00:00,0,1437,Cat_3,Cat_3,3
2843,1,9,2025-03-30 00:00:00,1,5877,Cat_9,Cat_7,3
2844,4,5,2021-09-02 00:00:00,1,208,Cat_10,Cat_5,1
2845,3,3,2022-03-08 00:00:00,1,5803,Cat_7,Cat_7,1
2846,1,10,2021-04-29 00:00:00,1,3590,Cat_2,Cat_8,3
2847,10,7,2024-06-12 00:00:00,1,8638,Cat_5,Cat_8,2
2848,7,4,2022-09-07 00:00:00,1,2162,Cat_8,Cat_10,3
2849,9,10,2021-09-27 00:00:00,1,6022,Cat_8,Cat_10,1
2850,6,6,2021-02-17 00:00:00,0,2533,Cat_9,Cat_3,2
2851,6,6,2021-01-03 00:00:00,0,3327,Cat_10,Cat_5,1
2852,1,8,2023-06-27 00:00:00,1,7196,Cat_8,Cat_5,3
2853,7,7,2021-05-12 00:00:00,1,5516,Cat_9,Cat_2,3
2854,1,2,2022-08-07 00:00:00,1,4954,Cat_9,Cat_3,1
2855,2,8,2022-08-03 00:00:00,0,4538,Cat_9,Cat_3,2
2856,6,5,2024-02-08 00:00:00,1,9678,Cat_10,Cat_5,2
2857,3,1,2025-04-29 00:00:00,1,8814,Cat_9,Cat_4,3
2858,10,1,2021-04-14 00:00:00,1,1245,Cat_8,Cat_4,1
2859,3,10,2021-05-01 00:00:00,1,9590,Cat_2,Cat_6,3
2860,2,1,2024-05-23 00:00:00,1,1104,Cat_7,Cat_4,2
2861,9,1,2023-01-09 00:00:00,1,7298,Cat_7,Cat_8,2
2862,6,9,2025-01-03 00:00:00,0,9297,Cat_10,Cat_8,2
2863,2,3,2023-04-30 00:00:00,1,118,Cat_9,Cat_8,2
2864,9,7,2022-03-20 00:00:00,0,6972,Cat_7,Cat_3,2
2865,10,9,2025-05-04 00:00:00,1,5252,Cat_6,Cat_2,2
2866,1,10,2021-09-29 00:00:00,1,4610,Cat_2,Cat_5,2
2867,3,9,2023-06-03 00:00:00,1,7530,Cat_1,Cat_4,2
2868,10,5,2023-07-08 00:00:00,1,2084,Cat_6,Cat_2,2
2869,4,9,2025-11-15 00:00:00,0,178,Cat_9,Cat_4,3
2870,6,1,2024-08-22 00:00:00,1,5229,Cat_9,Cat_3,1
2871,3,9,2024-08-31 00:00:00,0,4168,Cat_7,Cat_10,3
2872,1,2,2021-05-17 00:00:00,0,4890,Cat_5,Cat_9,2
2873,9,4,2024-07-20 00:00:00,0,9551,Cat_7,Cat_9,1
2874,6,9,2021-06-24 00:00:00,1,7512,Cat_5,Cat_7,2
2875,2,9,2023-05-08 00:00:00,0,9315,Cat_10,Cat_10,3
2876,6,4,2025-02-21 00:00:00,0,6243,Cat_7,Cat_10,1
2877,5,10,2023-04-02 00:00:00,1,9765,Cat_3,Cat_9,1
2878,4,8,2025-12-17 00:00:00,0,8995,Cat_3,Cat_8,1
2879,3,5,2021-05-01 00:00:00,1,313,Cat_6,Cat_1,3
2880,5,8,2023-06-16 00:00:00,1,7480,Cat_1,Cat_9,3
2881,9,7,2022-09-23 00:00:00,1,7454,Cat_10,Cat_3,1
2882,2,2,2021-06-26 00:00:00,0,7173,Cat_9,Cat_4,3
2883,5,5,2022-08-05 00:00:00,1,3018,Cat_7,Cat_1,1
2884,9,5,2024-06-17 00:00:00,1,7751,Cat_5,Cat_6,3
2885,10,2,2023-09-28 00:00:00,0,9195,Cat_2,Cat_6,2
2886,3,9,2023-07-14 00:00:00,0,1348,Cat_7,Cat_7,1
2887,9,7,2025-04-11 00:00:00,1,9695,Cat_3,Cat_2,3
2888,8,1,2024-03-09 00:00:00,0,3217,Cat_8,Cat_8,1
2889,2,8,2021-03-26 00:00:00,1,1467,Cat_4,Cat_10,1
2890,9,5,2023-06-25 00:00:00,1,8472,Cat_10,Cat_2,2
2891,1,5,2023-11-15 00:00:00,0,265,Cat_1,Cat_8,3
