ID,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07
2886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,0,0,0,0,13,0,16,1,2
2887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,22,10,11,15,0,0,2,2,0,5,5
2888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,9,44,33,25,48,23,20,26,19,17,0
2889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,29,2,0,0,0,0,0,0,0,0,0
2890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,31,18,16,1,13,24,21,4,52,11,4
2891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,26,4,15,0,0,0,0,0,0,4,0
2892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,117,32,8,5,19,28,14,32,36,47,0
2893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,7,0,0,20,1,7,0,0,0,3
2894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,104,12,0,4,54,20,20,42,40,28,10
2895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,40,3,3,0,19,23,76,2,0,46,0
2896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,71,27,5,9,6,71,27,6,15,8,0
2897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40,8,2,4,12,8,5,3,4,5,0
2898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,135,18,9,0,10,0,41,37,25,25,0
2899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,7,9,0,20,1,9,2,30,0
2900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,0,0,0,0,0,0,0,0,0
2901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,1,1,1,0,0
2902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,39,13,17,28,6,4,4,8,41,2
2903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,90,0,0,0,0,0,,,,
2904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,9,16,10,2,4,4,3,0,0
2905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,32,0,0,0,0,0,0,0,0
2906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,25,3,0,3,0,2,1,0,0,0
2907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,24,15,13,22,21,85,41,73,55,0
2908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12,1,5,71,95,38,42,5,18,12
2909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
2910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0,0,0,17,0,0,0,69,0,0
2911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,13,7,0,0,7,7,0,5,4,0
2912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,6,0,0,0,0,0
2913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,97,13,24,22,11,6,19,37,17,13,0
2914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,46,32,27,34,54,42,46,42,19,14
2915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,5,4,0,4,2,0,0,0,0,0
2916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,2,0,6,0,0,0,8,0,0
2917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,20,0,0,0,12,19,0,0,10,2
2918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,1,0,2,0,1,0,0,0,0
2919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,8,0,0,3,0,0,0,0,0,0
2920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,24,,,,,,,
2921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,3,2,0,0,0,0,0,0,0,
2922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,43,5,5,26,0,0,0,0,0,0
2923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,12,0,0,4,2,0,0,0,0,0
2924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,61,28,43,0,0,0,15,26,1,0
2925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,14,0,0,10,3,3,0,7,3,0
2926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,43,13,2,0,0,0,0,0,0,0
2927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,12,0,10,15,5,2,1,12,0
2928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,1,0,9,1,3,1,0,0,0,0
2929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,3,0,0,7,0,0,0,0,2,0
2930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,26,8,6,10,5,8,8,9,6,0
2931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,25,13,28,24,0,2,3,6,5,4
2932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,18,12,1,3,4,2,7,19,0,0
2933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,4,3,3,2,5,1,5,4,0
2934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1,0,1,2,14,2,2,2,1
2935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,57,12,75,41,51,23,28,52,61,12
2936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,41,7,0,0,5,12,4,3,1,0
2937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,21,6,3,2,0,5,0,0,0,
2938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,14,6,8,7,6,2,0,11,0
2939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,289,49,83,148,83,64,43,31,54,
2940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,0,0,0,0,0,0,19,1,0
2941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228,216,454,64,182,52,226,164,184,58,24
2942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,0,0,0,0,4,0,0,0,7,0
2943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,2,1,1,2,0,3,0,0,0
2944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,7,0,22,6,15,5,12,2,18
2945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,12,14,0,4,2,0,6,17,12,0
2946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,10,0,0,15,6,4,1,2,18,0
2947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,1,1,7,0,2,0,0,2,0
2948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,8,0,6,19,19,6,0,17,9,0
2949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,22,44,0,0,0,0,12,0,3,0
2950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,27,13,4,0,7,0,0,0,0,0
2951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,6,25,0,0,0,0,0
2952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,11,3,5,13,0,13,3,0,0
2953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,0,0,7,2,0,4,1,0
2954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4,2,0,0
2955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,15,9,0,0,0,0,0,0
2956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,22,6,2,1,5,2,7,2,0
2957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,6,0,4,0,9,0,0,0
2958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,0,3,7,5,0,0,0,0
2959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,11,7,0
2960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,9,6,0,10,5,0,9,0,0
2961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,18,14,3,14,5,4,15,12,3
2962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,28,1,11,2,1,1,8,4,1
2963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,0
2964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,1,0,0,0,0,5,9,0
2965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,10,0,10,0,8,50,5,2,3
2966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,10,8,0,0,9,3,4,2,0
2967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,10,6,19,31,13,10,26,8,0
2968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,0,0,0,0,0,0,0,6,0
2969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,0,10,7,0
2970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,4,4,1,0,2,0,44,0,0
2971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,20,10,61,79,31,26,22,16,0
2972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,0,0,9,0,0,0,0,0,0
2973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,17,18,13,15,7,9,19,20,0
2974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,11,0,2,0,3,0
2975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,14,4,14,35,10,8,14,18,0
2976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,8,0,12,21,5,6,14,8,4
2977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0,0,8,0,0,4,0,0,0
2978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,54,2,21,13,21,25,3,23,3
2979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,8,23,8,13,18,1,9,23,0
2980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,20,19,26,11,15,27,24,5,0
2981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,19,11,13,10,7,4,5,11,2
2982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,39,9,13,2,3,13,3,0
2983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,
2984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,15,0,7,21,14,0,18,0,0
2985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179,97,76,70,110,44,33,48,146,0
2986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,7,18,0,8,0,0
2987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,38,34,15,25,15,,0,0,0
2988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,33,33,36,45,108,6,21,408,3
2989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6639,7306,2986,1284,1528,1476,1240,687,525,80
2990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,23,2,39,28,5,36,0,0,0
2991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,31,24,40,14,14,9,13,6,0
2992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,8,9,16,7,3,14,12,6,2
2993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,3,1,1,0,12,26,19,0,0
2994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,2,1,0,2,0,1,0,1
2995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,16,0,0,0,1,28,0,0,0
2996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,5,6,0,0,0,0,0,0,0
2997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,32,21,69,13,8,,,
2998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,0,0,0,1,15,0,0
2999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,0,3,0,12,3,4,0,0
3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,134,52,107,22,61,444,63,107,4
3001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244,106,89,130,104,49,55,56,56,12
3002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5,3,0,0,0,0,0
3003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,55,41,41,61,96,34,43,41,11
3004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,2,0,5,0,0,2,10,0
3005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,28,9,14,36,19,7,17,6,3
3006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,275,55,0,0,16,10,10,0,0
3007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,65,11,6,10,1,0,4,14,0
3008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,10,5,14,8,16,0,0,6
3009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,28,12,48,8,34,47,7,1,0
3010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,346,608,244,348,284,216,136,128,8
3011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,0,5,34,2,0,2,18,0,0
3012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,27,0,27,25,19,35,33,9,3
3013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,0,4,0,0,2,2,0
3014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,0,10,14,19,0,1,0
3015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,16,6,0,1,0,0,0
3016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,228,63,87,32,85,64,35,121,10
3017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,31,12,33,13,198,42,43,0,2
3018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,3,0,6,0,0,0,0,0
3019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,8,4,0,8,4,0,3,0
3020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,9,9,2,2,19,6,12,2
3021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0
3022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,0,0,0,0,0,0,3,1
3023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,4,5,3,8,7,10,5,0
3024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,15,53,24,22,26,3,20,0
3025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,28,61,13,63,31,15,20,10
3026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4,0,6,0,2,0
3027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,26,48,0,0,0,0,0
3028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0,3,39,3,0,0,0,0
3029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,
3030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,18,44,14,19,25,2,21,3
3031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,4,4,18,7,19,7,6,0
3032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0,0,0,,,,
3033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,0,0,,,,,
3034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,3,36,33,30,11,19,0,3
3035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,13,6,0,1,2,10,0
3036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,34,0,3,0,2,8,5,0
3037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226,120,141,184,167,207,114,32,7
3038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,10,0,0,16,0,3,0
3039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,19,7,2,7,2,11,1
3040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,8,0,0,0,0,0
3041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,2,2,,,,,,
3042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,21,0,0,0,24,3,6,0
3043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,24,13,109,171,52,3984,1099,26
3044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,19,36,25,13,4,21,7,0
3045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,9,0,0,0,0,0,0
3046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,123,18,357,219,24,45,0,0
3047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,14,13,45,34,30,36,0
3048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,10,0,3,8,10,,,
3049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,1,4,6,8,0,3,4
3050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,77,26,79,75,75,35,25,0
3051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,153,88,64,79,94,103,62,8
3052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,183,166,65,54,104,33,40,6
3053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,15,24,6,0,28,10,19,18
3054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,5,3,6,7,4,0,0
3055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,24,35,9,21,12,1,4
3056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,21,5,1,9,22,3,1
3057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0,25,15,11,13,2,4,0
3058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,0,7,0,0,0,,,
3059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,9,0,14,0,9,0,0
3060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,3,3,21,0,8,2,0,0
3061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,0,0,0,0,0,0,0
3062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4,4,10,37,0,8,10
3063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,25,0,,,,,,
3064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,84,78,91,21,2,19,14,0
3065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,5,10,7,6,0,4,1,0
3066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,50,42,17,18,21,8,14,0
3067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,65,12,0,24,0,4,2,0
3068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,26,35,2,28,15,18,0,0
3069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,150,21,66,27,0,0,0
3070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,21,0,14,3,9,9,26,0
3071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,32,0,0,0,0,0
3072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,24,32,17,11,1,23,7,43
3073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,5,15,11,8,11,7,7,2
3074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0
3075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,11,21,2,1,2,5,5,0
3076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,104,55,33,38,75,93,1233,53
3077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,0,0,,,,,
3078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,4,0,1,0,0,0,0
3079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,28,30,59,13,0
3080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,30,8,8,5,5,4,0
3081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,25,50,1,14,1,0,0
3082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4,3,12,0,0,0
3083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,22,11,10,5,4,0,2,0
3084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,122,66,8,2,10,12,6
3085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,0,0,0,0,0,0,0
3086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,,
3087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,40,2,2,3,4,2,6,0
3088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,49,4,19,6,51,8,10,0
3089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,22,1,10,0,109,32,0
3090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,7,10,3,35,15,23,0
3091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,0,5,0,1,5,0,0
3092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,14,0
3093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,324,288,117,0,60,6,0
3094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,69,163,7,0,0,0
3095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,
3096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,70,27,9,4,1,0,0
3097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,14,15,14,15,16,8,0
3098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,51,0,0,15,0,0
3099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,25,13,25,23,5,2,18,2
3100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,43,14,18,0,0,0,0,0
3101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,126,48,25,5,1,14,0
3102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5,15,11,0,23,0
3103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,17,0,2,5,1,4,0
3104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,24,15,3,12,11,0
3105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,34,2,6,12,9,9,0,0
3106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,27,19,18,0,0,0
3107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,32,4,15,1,7,0
3108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,32,53,20,38,51,41,48,12
3109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,0,0,0,0
3110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,10,5,1,3,10,23,0
3111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,24,0,6,2,3,0,0,0
3112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,
3113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,16,9,0,42,38,11,1
3114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,12,4,0,1,0,0,0
3115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,50,48,70,56,35,24,0
3116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221,68,20,5,62,3,1,0
3117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,16,10,4,13,22,17,2
3118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0,2,0,8,3,0,0
3119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,5,5,0,2,1,1
3120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,9,0,2,6,2,0
3121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,26,3,0,0,36,3
3122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,6,12,11,18,1,8,0
3123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,34,64,18,20,22,2,6
3124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23,54,20,42,33,70,0
3125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,0,0,0,0,0,0,0
3126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,1,2,8,0,1
3127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,43,0,2,5,0
3128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,18,0,0,0,0
3129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,14,8,42,6,14,2
3130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,0,13,5,2,7,0
3131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,51,15,11,8,6,31,5
3132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40,1,0,0,0,0,0
3133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,43,14,2,7,28,25,3
